Member ID,Email Address,Website,Newsletter,Tasting,Call,Visits,Customer_Segment,Wealth Range Estimate,Status,Date
201602168,duncans@facebook.com,0,0,172.94,0,1,Casual Visitor,Below $100k,Continuing,11/6/19 19:19
201400078,norton3@cox.net,0,49.91,438.08,0,4,Casual Visitor,$400-800k,Continuing,11/6/19 19:34
201603363,scar11@facebook.com,0,0,176.6,0,3,Casual Visitor,$200-400k,Continuing,11/6/19 20:43
201600265,rdom78@mac.com,0,122.23,0,0,0,Luxury Estate,$800-1200k,Continuing,11/6/19 21:07
201603228,kfitzpatrick@hotmail.com,0,0,119.35,0,2,Casual Visitor,$100-200k,Continuing,11/6/19 23:21
201601201,alvaradoh@msn.com,0,0,191.96,0,1,Casual Visitor,Below $100k,Continuing,11/6/19 23:48
201602208,j.webb@msn.com,0,186.75,0,0,0,Luxury Estate,$800-1200k,Continuing,11/7/19 0:18
201601657,rbur73@me.com,0,58.97,600.89,0,4,Casual Visitor,$400-800k,Continuing,11/7/19 0:44
201400569,patb81@yahoo.com,0,342.77,0,0,0,Luxury Estate,$800-1200k,Continuing,11/7/19 2:26
201600497,dshepherd@charter.net,0,0,56.86,0,2,Casual Visitor,$200-400k,Continuing,11/7/19 2:28
201502234,andersone@google.com,0,0,51.83,0,1,Casual Visitor,Below $100k,Continuing,11/7/19 2:55
201501485,mgarcia@facebook.com,0,0,0,77.89,0,High Roller,$400-800k,Continuing,11/7/19 9:13
201501752,tand50@google.com,0,0,0,500.73,0,High Roller,$400-800k,Continuing,11/7/19 9:50
201603127,p.holloway@google.com,0,0,200.78,0,3,Casual Visitor,$200-400k,Continuing,11/7/19 10:01
201601228,malk55@aol.com,0,0,433.14,0,3,Casual Visitor,$200-400k,Continuing,11/7/19 10:39
201400041,ataylor6@earthlink.net,0,0,207.29,0,1,Casual Visitor,$100-200k,Continuing,11/7/19 16:16
201400522,j.brown@att.net,0,0,389.84,0,2,Casual Visitor,$200-400k,Continuing,11/7/19 19:04
201602642,fguerrero3@aol.com,0,0,62.82,0,1,Casual Visitor,Below $100k,Continuing,11/7/19 19:29
201500508,henderson3@verizon.net,0,0,0,123.8,0,High Roller,$400-800k,Continuing,11/7/19 21:26
201602344,mpri20@att.net,0,0,445.06,0,3,Casual Visitor,$200-400k,Continuing,11/7/19 21:30
201500392,r.hayes@cox.net,0,0,116.8,0,1,Casual Visitor,Below $100k,Continuing,11/7/19 22:41
201603973,m.robbins@mac.com,0,0,175.36,0,1,Casual Visitor,Below $100k,Continuing,11/7/19 23:09
201601034,jrog70@att.net,0,0,0,604.77,0,High Roller,$400-800k,Continuing,11/8/19 2:09
201600818,bthompson@msn.com,0,0,314.09,0,2,Casual Visitor,$200-400k,Continuing,11/8/19 3:22
201501928,efletcher5@mac.com,0,0,130.15,0,1,Casual Visitor,$100-200k,Continuing,11/8/19 4:30
201600855,j.hall@att.net,0,371.99,0,0,0,Luxury Estate,$800-1200k,Continuing,11/8/19 4:57
201602803,thomasj@facebook.com,0,375.45,0,0,0,Luxury Estate,$400-800k,Continuing,11/8/19 10:57
201601536,ewoods@bellsouth.net,0,0,214.97,0,2,Casual Visitor,$200-400k,Continuing,11/8/19 11:09
201501343,davb29@gmail.com,0,0,312.29,0,2,Casual Visitor,$100-200k,Continuing,11/8/19 11:40
201500379,jveg67@facebook.com,0,0,77.18,0,3,Casual Visitor,$200-400k,Continuing,11/8/19 12:00
201603412,sfis48@me.com,0,272.41,0,0,0,Luxury Estate,$1200-1800k,Continuing,11/8/19 12:21
201500603,bush3@hotmail.com,0,0,118.54,0,3,Casual Visitor,$200-400k,Continuing,11/8/19 12:38
201603875,williams1@juno.com,0,0,236.88,0,2,Casual Visitor,$100-200k,Continuing,11/8/19 14:50
201602166,jrivera@aol.com,0,124.31,0,0,0,Luxury Estate,$400-800k,Continuing,11/8/19 15:21
201501300,rlynch5@gmail.com,0,0,108.61,0,1,Casual Visitor,Below $100k,Continuing,11/8/19 16:08
201600549,becker7@live.com,0,0,315.79,0,3,Casual Visitor,$200-400k,Continuing,11/8/19 18:24
201600916,s.pierce@msn.com,0,0,73.77,0,1,Casual Visitor,$100-200k,Continuing,11/8/19 18:51
201602727,jsmi47@att.net,0,0,64.91,0,1,Casual Visitor,Below $100k,Continuing,11/8/19 18:52
201400814,m.lee@mac.com,0,0,288.03,0,2,Casual Visitor,$100-200k,Continuing,11/8/19 20:11
201400669,kaiser8@google.com,0,0,341.83,0,2,Casual Visitor,$200-400k,Continuing,11/8/19 21:04
201604000,a.white@yahoo.com,0,0,196.37,0,1,Casual Visitor,$100-200k,Continuing,11/8/19 23:56
201601521,jila54@facebook.com,0,0,251.36,0,1,Wine Enthusiast,$100-200k,Continuing,11/9/19 0:35
201501612,linc30@aol.com,0,0,141.54,0,1,Casual Visitor,$100-200k,Continuing,11/9/19 2:21
201601518,v.hanson@gmx.com,0,0,103.32,0,2,Casual Visitor,$200-400k,Continuing,11/9/19 5:38
201400309,shim70@googlemail.com,0,0,118.99,0,3,Casual Visitor,$200-400k,Continuing,11/9/19 5:50
201600869,atkinsa@gmx.com,0,85.18,238.63,0,4,Casual Visitor,$400-800k,Continuing,11/9/19 6:04
201601825,burton5@yahoo.com,0,0,367.88,0,3,Casual Visitor,$400-800k,Continuing,11/9/19 6:12
201603796,mitchell1@me.com,0,0,34.04,0,1,Casual Visitor,$100-200k,Continuing,11/9/19 7:47
201603144,mcdonalde@juno.com,62.22,0,0,0,0,Wine Enthusiast,$200-400k,Continuing,11/9/19 7:50
201400682,clan75@facebook.com,0,0,0,498.27,0,High Roller,$400-800k,Continuing,11/9/19 8:19
201601140,nallen@sbcglobal.net,0,0,126.41,0,3,Casual Visitor,$200-400k,Continuing,11/9/19 9:35
201400690,hanson5@mac.com,0,918.3,0,0,0,Luxury Estate,Above $1800k,Continuing,11/9/19 10:25
201502158,d.hill@mac.com,0,0,77.36,0,1,Casual Visitor,Below $100k,Continuing,11/9/19 12:03
201600981,jhughes@comcast.net,0,0,39.05,0,1,Casual Visitor,Below $100k,Continuing,11/9/19 12:11
201603476,roy4@cox.net,0,0,40.1,0,3,Casual Visitor,$200-400k,Continuing,11/9/19 13:15
201603975,hbarnett8@gmx.com,0,747.02,0,0,0,Luxury Estate,$1200-1800k,Continuing,11/9/19 14:19
201602754,jamw60@hotmail.com,0,0,182.91,0,2,Casual Visitor,$100-200k,Continuing,11/9/19 14:25
201602958,lawrence5@earthlink.net,0,0,379.97,0,3,Casual Visitor,$200-400k,Continuing,11/9/19 15:18
201602482,mwon1@charter.net,0,0,311.44,0,2,Casual Visitor,$100-200k,Continuing,11/9/19 15:21
201502380,jhogan@mail.com,0,0,295.96,0,3,Casual Visitor,$200-400k,Continuing,11/9/19 17:42
201400533,rodriguezd@msn.com,0,0,158.71,0,3,Casual Visitor,$200-400k,Continuing,11/9/19 20:08
201603678,davz75@cox.net,0,117.52,704.87,0,4,Casual Visitor,$400-800k,Continuing,11/9/19 21:17
201501137,jimenez8@live.com,0,0,308.97,0,3,Casual Visitor,$200-400k,Continuing,11/9/19 22:56
201501886,atkinson9@sbcglobal.net,0,0,90.93,0,1,Casual Visitor,$100-200k,Continuing,11/9/19 23:57
201602160,dkelly7@google.com,0,0,51.36,0,1,Wine Enthusiast,$200-400k,Continuing,11/10/19 3:17
201602155,arobles@earthlink.net,0,0,239.24,0,3,Casual Visitor,$400-800k,Continuing,11/10/19 3:53
201400655,josb40@comcast.net,277.48,139.92,183.53,0,1,Wine Enthusiast,$200-400k,Continuing,11/10/19 5:03
201601804,rsmith@live.com,7.06,37.84,414.26,0,4,Casual Visitor,$400-800k,Continuing,11/10/19 8:54
201600819,soto9@sbcglobal.net,0,0,480.73,0,3,Casual Visitor,$200-400k,Continuing,11/10/19 10:14
201600004,edwardsn@verizon.net,0,0,106.84,0,3,Casual Visitor,$200-400k,Continuing,11/10/19 10:56
201502445,hayes6@verizon.net,0,0,80.53,0,2,Casual Visitor,$100-200k,Continuing,11/10/19 13:12
201602491,kelly9@facebook.com,0,0,52.23,0,1,Wine Enthusiast,$200-400k,Continuing,11/10/19 14:52
201501983,ernw42@gmx.com,0,0,58.67,0,1,Casual Visitor,Below $100k,Continuing,11/10/19 20:02
201601483,radams8@earthlink.net,0,0,88.05,0,2,Casual Visitor,$100-200k,Continuing,11/10/19 20:38
201603403,jcochran@sbcglobal.net,63.03,0,614.06,0,4,Casual Visitor,$400-800k,Continuing,11/10/19 20:53
201600853,cherrera1@comcast.net,110.91,0,0,0,0,Wine Enthusiast,$100-200k,Continuing,11/11/19 0:29
201601298,gmcneil@me.com,0,0,0,105.45,0,High Roller,$400-800k,Continuing,11/11/19 2:06
201500572,howardl@gmx.com,0,0,115.3,0,1,Casual Visitor,Below $100k,Continuing,11/11/19 3:35
201501352,m.reid@mail.com,0,0,340.95,0,3,Casual Visitor,$200-400k,Continuing,11/11/19 4:45
201602574,breg20@cox.net,466.22,199.64,0,0,0,Wine Enthusiast,$200-400k,Continuing,11/11/19 4:53
201501887,j.hanson@gmx.com,0,0,151.7,0,1,Casual Visitor,$100-200k,Continuing,11/11/19 4:59
201501203,s.mercado@earthlink.net,0,0,78.81,0,3,Casual Visitor,$200-400k,Continuing,11/11/19 5:23
201500289,m.short@comcast.net,0,0,87.48,0,1,Casual Visitor,$100-200k,Continuing,11/11/19 7:38
201501311,v.garcia@gmail.com,0,0,298.07,0,3,Casual Visitor,$200-400k,Continuing,11/11/19 7:49
201500251,k.jackson@facebook.com,0,0,153.58,0,4,Casual Visitor,$200-400k,Continuing,11/11/19 9:36
201601819,susl46@mac.com,0,0,195.3,0,2,Casual Visitor,$200-400k,Continuing,11/11/19 9:50
201600045,wroberts1@sbcglobal.net,0,0,278.14,0,2,Casual Visitor,$100-200k,Continuing,11/11/19 13:58
201501732,k.valenzuela@comcast.net,0,0,63.75,0,1,Casual Visitor,Below $100k,Continuing,11/11/19 16:00
201500893,w.baxter@verizon.net,0,138.37,0,0,0,Luxury Estate,$800-1200k,Continuing,11/11/19 16:31
201500632,jans19@juno.com,0,54.41,38.62,0,3,Casual Visitor,$400-800k,Continuing,11/11/19 17:01
201501392,gsan43@mac.com,0,0,0,674.54,0,High Roller,$400-800k,Continuing,11/11/19 17:15
201603355,mard18@charter.net,0,0,291.5,0,2,Casual Visitor,$100-200k,Continuing,11/11/19 17:32
201400842,lgibson@msn.com,0,0,0,0,1,Wine Enthusiast,$200-400k,Continuing,11/11/19 21:34
201600444,psanford@google.com,0,0,0,489.42,0,High Roller,$400-800k,Continuing,11/11/19 22:35
201602113,sims3@googlemail.com,0,73.01,295.05,0,4,Casual Visitor,$400-800k,Continuing,11/11/19 22:54
201601525,w.townsend@yahoo.com,0,0,180.41,0,3,Casual Visitor,$200-400k,Continuing,11/11/19 23:05
201602027,g.morales@googlemail.com,434.45,0,0,0,0,Wine Enthusiast,$200-400k,Continuing,11/12/19 0:23
201500101,dukea@charter.net,0,0,191.71,0,2,Casual Visitor,$200-400k,Continuing,11/12/19 2:08
201601873,jblair@sbcglobal.net,0,267.33,0,0,0,Luxury Estate,$400-800k,Continuing,11/12/19 5:17
201500325,bmathis@gmail.com,0,0,33.55,0,2,Casual Visitor,$100-200k,Continuing,11/12/19 6:44
201600090,dbaker@hotmail.com,0,0,99.27,0,1,Casual Visitor,Below $100k,Continuing,11/12/19 7:57
201603411,j.long@live.com,0,0,705.6,0,4,Casual Visitor,$400-800k,Continuing,11/12/19 8:10
201601683,holt3@msn.com,0,36.45,522.78,0,4,Casual Visitor,$400-800k,Continuing,11/12/19 10:42
201400769,corr73@sbcglobal.net,0,0,65.87,0,1,Casual Visitor,Below $100k,Continuing,11/12/19 11:07
201502284,m.horn@live.com,0,0,40.76,0,2,Casual Visitor,$200-400k,Continuing,11/12/19 12:27
201500780,czavala5@aol.com,0,0,95.43,0,3,Casual Visitor,$200-400k,Continuing,11/12/19 12:30
201600568,bfis14@charter.net,0,27.7,257.84,0,4,Casual Visitor,$400-800k,Continuing,11/12/19 14:58
201501322,zmcbride@comcast.net,174,0,0,0,0,Wine Enthusiast,$100-200k,Continuing,11/12/19 17:08
201602931,g.evans@googlemail.com,0,0,95.52,0,2,Casual Visitor,$200-400k,Continuing,11/12/19 19:32
201501567,m.carroll@aol.com,0,0,111.53,0,1,Casual Visitor,Below $100k,Continuing,11/12/19 21:23
201501259,gardnerb@google.com,0,0,116.23,0,3,Casual Visitor,$200-400k,Continuing,11/12/19 21:25
201502197,ejenkins@att.net,0,0,0,638.51,0,High Roller,$400-800k,Continuing,11/12/19 22:28
201501531,garners@juno.com,0,191.19,0,0,0,Luxury Estate,$400-800k,Continuing,11/12/19 23:44
201500436,mburke@gmail.com,0,0,201.95,0,1,Casual Visitor,Below $100k,Continuing,11/13/19 5:57
201600049,marw34@verizon.net,276.44,197.88,170.05,272.64,2,Luxury Estate,$800-1200k,Continuing,11/13/19 6:50
201601980,l.wilson@att.net,0,0,0,171.49,0,High Roller,$400-800k,Continuing,11/13/19 7:08
201602821,sper17@yahoo.com,0,65.27,272.95,0,4,Casual Visitor,$400-800k,Continuing,11/13/19 9:58
201600210,welchv@verizon.net,0,0,365.88,0,2,Casual Visitor,$100-200k,Continuing,11/13/19 10:53
201400774,gonzales9@bellsouth.net,406.59,52.69,340.3,0,1,Wine Enthusiast,$200-400k,Continuing,11/13/19 11:04
201603846,thog99@gmx.com,0,0,244.82,0,3,Casual Visitor,$200-400k,Continuing,11/13/19 12:08
201601878,lgiles8@google.com,0,394.8,0,0,0,Luxury Estate,$800-1200k,Continuing,11/13/19 12:25
201501436,jsilva@msn.com,0,0,67.2,0,2,Casual Visitor,$200-400k,Continuing,11/13/19 12:31
201604056,williamsj@google.com,0,0,100.13,0,1,Casual Visitor,Below $100k,Continuing,11/13/19 13:08
201601516,ajohnson@facebook.com,0,0,207.18,0,1,Wine Enthusiast,$100-200k,Continuing,11/13/19 14:51
201501078,mgordon8@att.net,105.54,66.78,151.31,0,4,Casual Visitor,$400-800k,Continuing,11/13/19 15:54
201502321,annc4@gmail.com,0,0,180.89,0,1,Casual Visitor,Below $100k,Continuing,11/13/19 17:03
201604120,mburke@att.net,0,0,127.08,0,1,Casual Visitor,$100-200k,Continuing,11/13/19 17:19
201603996,t.griffin@hotmail.com,0,0,201.12,0,2,Casual Visitor,$200-400k,Continuing,11/13/19 18:39
201601282,mard77@juno.com,0,93.3,246.26,0,4,Casual Visitor,$400-800k,Continuing,11/13/19 20:51
201602137,kars81@sbcglobal.net,0,377.75,0,0,0,Luxury Estate,$400-800k,Continuing,11/13/19 21:15
201400291,jben13@sbcglobal.net,0,0,151.92,0,1,Casual Visitor,Below $100k,Continuing,11/13/19 21:32
201603390,lmendoza8@live.com,0,0,101.35,0,3,Casual Visitor,$200-400k,Continuing,11/13/19 21:48
201604077,dcarr@aol.com,0,0,24,0,1,Casual Visitor,Below $100k,Continuing,11/14/19 2:15
201400368,llee82@bellsouth.net,0,0,89.36,0,2,Casual Visitor,$100-200k,Continuing,11/14/19 2:20
201600408,vboyd7@googlemail.com,0,0,340.61,0,3,Casual Visitor,$200-400k,Continuing,11/14/19 7:07
201600570,m.gonzales@yahoo.com,0,0,94.54,0,2,Casual Visitor,$200-400k,Continuing,11/14/19 8:22
201501701,aalvarado@live.com,0,103.35,405.41,0,4,Casual Visitor,$400-800k,Continuing,11/14/19 12:26
201501543,ginh37@cox.net,0,0,388.75,0,2,Casual Visitor,$200-400k,Continuing,11/14/19 19:24
201601306,edalton@gmx.com,0,26.58,432.37,0,4,Casual Visitor,$200-400k,Continuing,11/14/19 20:49
201400308,jbro95@sbcglobal.net,0,0,81.38,0,1,Casual Visitor,$100-200k,Continuing,11/14/19 21:15
201603651,thoj56@cox.net,0,196.61,0,0,0,Luxury Estate,$400-800k,Continuing,11/14/19 23:05
201601112,beckm@msn.com,1147.86,389.68,1443.37,232.78,5,Wine Enthusiast,$400-800k,Continuing,11/15/19 2:23
201600659,rbaker3@yahoo.com,0,176.66,0,0,0,Luxury Estate,$800-1200k,Continuing,11/15/19 7:01
201600060,sanford2@comcast.net,0,221.78,0,0,0,Luxury Estate,$800-1200k,Continuing,11/15/19 7:11
201601198,herringc@att.net,0,0,24,0,1,Casual Visitor,Below $100k,Continuing,11/15/19 11:36
201400185,randerson2@live.com,0,0,346.81,0,4,Casual Visitor,$400-800k,Continuing,11/15/19 12:18
201600177,ronr33@cox.net,0,0,52.3,0,1,Casual Visitor,Below $100k,Continuing,11/15/19 15:26
201601988,moorem@bellsouth.net,0,0,0,610.91,0,High Roller,$400-800k,Continuing,11/15/19 16:43
201601192,johnsonr@juno.com,0,0,493.51,0,4,Casual Visitor,$400-800k,Continuing,11/15/19 17:06
201601418,l.garcia@mac.com,0,298.64,0,0,0,Luxury Estate,$400-800k,Continuing,11/15/19 18:11
201501930,cbur34@mail.com,0,0,270.99,0,3,Casual Visitor,$200-400k,Continuing,11/15/19 20:04
201601354,b.farmer@me.com,0,0,82.72,0,3,Casual Visitor,$200-400k,Continuing,11/15/19 21:40
201600951,colemanc@msn.com,0,0,0,511.69,0,High Roller,$400-800k,Continuing,11/15/19 23:21
201604097,k.davis@earthlink.net,0,0,0,202.65,0,High Roller,$400-800k,Continuing,11/16/19 0:20
201500591,hudsona@bellsouth.net,0,0,24,0,1,Casual Visitor,$100-200k,Continuing,11/16/19 2:33
201602902,r.caldwell@gmx.com,0,0,54.08,0,1,Wine Enthusiast,$100-200k,Continuing,11/16/19 5:51
201601615,adav78@sbcglobal.net,0,0,72.46,0,1,Wine Enthusiast,$100-200k,Continuing,11/16/19 6:28
201501631,rellis@google.com,0,0,486.38,0,3,Casual Visitor,$200-400k,Continuing,11/16/19 7:17
201600420,emurray@bellsouth.net,0,0,141.23,0,1,Casual Visitor,Below $100k,Continuing,11/16/19 10:16
201600667,a.garcia@live.com,0,0,54.41,0,3,Casual Visitor,$200-400k,Continuing,11/16/19 10:42
201601889,cgonzalez@hotmail.com,0,232.78,0,0,0,Luxury Estate,$400-800k,Continuing,11/16/19 12:08
201602392,mgre84@sbcglobal.net,0,0,341.5,0,3,Casual Visitor,$200-400k,Continuing,11/16/19 13:01
201400681,russell5@msn.com,0,0,286.02,0,3,Casual Visitor,$200-400k,Continuing,11/16/19 13:26
201500494,jacksona@verizon.net,0,108.69,0,0,0,Luxury Estate,$400-800k,Continuing,11/16/19 15:11
201602971,dflores@facebook.com,0,0,467.92,0,3,Casual Visitor,$200-400k,Continuing,11/16/19 16:08
201601353,jblanchard@mail.com,174.35,1390.51,117.08,218.95,1,Luxury Estate,Above $1800k,Continuing,11/16/19 16:09
201601222,dnguyen9@verizon.net,0,0,363.68,0,3,Casual Visitor,$200-400k,Continuing,11/16/19 17:16
201500156,cyoung9@gmail.com,0,0,68.89,0,4,Casual Visitor,$200-400k,Continuing,11/16/19 20:46
201500989,schroeder6@bellsouth.net,0,0,97.48,0,2,Casual Visitor,$200-400k,Continuing,11/16/19 21:01
201602749,i.carpenter@facebook.com,0,193.69,0,0,0,Luxury Estate,$400-800k,Continuing,11/16/19 23:21
201501863,young9@me.com,0,0,92.49,0,1,Casual Visitor,Below $100k,Continuing,11/16/19 23:29
201500253,mmor93@me.com,0,0,28.52,0,1,Casual Visitor,Below $100k,Continuing,11/17/19 0:08
201501691,dgardner1@live.com,0,112.5,99.71,0,3,Casual Visitor,$400-800k,Continuing,11/17/19 0:14
201501226,rowlandk@earthlink.net,83.29,35.03,374.79,0,4,Casual Visitor,$400-800k,Continuing,11/17/19 1:48
201400349,fmarquez8@googlemail.com,0,0,109.79,0,3,Casual Visitor,$200-400k,Continuing,11/17/19 2:18
201602841,smith1@facebook.com,0,0,330.12,0,2,Casual Visitor,$200-400k,Continuing,11/17/19 3:58
201500333,sbar27@mail.com,230.96,132.09,98.52,0,1,Wine Enthusiast,$200-400k,Continuing,11/17/19 4:10
201501925,conleyr@msn.com,0,0,306.91,0,2,Casual Visitor,$200-400k,Continuing,11/17/19 5:42
201400920,ahernandez7@charter.net,0,0,294.69,0,3,Casual Visitor,$200-400k,Continuing,11/17/19 7:47
201400659,maysi@juno.com,0,0,171.08,0,3,Casual Visitor,$200-400k,Continuing,11/17/19 8:10
201601910,rbailey@verizon.net,0,401.59,0,0,0,Luxury Estate,$1200-1800k,Continuing,11/17/19 10:04
201603380,micj30@gmx.com,0,0,107.66,0,1,Casual Visitor,Below $100k,Continuing,11/17/19 17:08
201400266,c.haynes@mail.com,0,0,0,0,4,Casual Visitor,$200-400k,Continuing,11/17/19 18:43
201500980,prubio@att.net,0,0,150.96,0,2,Casual Visitor,$200-400k,Continuing,11/17/19 18:56
201603969,sams31@verizon.net,0,42.34,0,0,0,Luxury Estate,$400-800k,Continuing,11/17/19 19:21
201500937,jhall@me.com,0,0,184.2,0,4,Casual Visitor,$200-400k,Continuing,11/17/19 20:35
201601037,jarb34@juno.com,402.63,0,149.42,0,1,Wine Enthusiast,$100-200k,Continuing,11/18/19 0:03
201603204,leec@mail.com,0,0,79.76,0,2,Casual Visitor,$200-400k,Continuing,11/18/19 2:17
201501871,j.simmons@live.com,0,0,266.82,0,2,Casual Visitor,$200-400k,Continuing,11/18/19 3:12
201600584,debs52@gmx.com,0,0,139.53,0,3,Casual Visitor,$200-400k,Continuing,11/18/19 3:38
201600010,merm92@live.com,0,218.55,0,0,0,Luxury Estate,$800-1200k,Continuing,11/18/19 4:53
201500126,vicm86@msn.com,0,98.02,379.08,0,3,Casual Visitor,$400-800k,Continuing,11/18/19 4:59
201501077,b.koch@mail.com,0,0,159.12,0,2,Casual Visitor,$100-200k,Continuing,11/18/19 7:07
201400563,syll1@juno.com,0,0,199.97,0,2,Casual Visitor,$200-400k,Continuing,11/18/19 7:51
201603546,gtran9@verizon.net,0,0,94.58,0,2,Casual Visitor,$100-200k,Continuing,11/18/19 8:14
201603784,jfig66@live.com,0,0,376.95,0,2,Casual Visitor,$200-400k,Continuing,11/18/19 8:30
201500907,d.gomez@aol.com,114.31,86.46,571.33,0,4,Casual Visitor,$400-800k,Continuing,11/18/19 9:24
201400781,joseph8@cox.net,0,0,346.77,0,2,Casual Visitor,$100-200k,Continuing,11/18/19 12:40
201600372,msco98@googlemail.com,0,0,200.67,0,3,Casual Visitor,$200-400k,Continuing,11/18/19 15:22
201501418,romc24@verizon.net,0,0,149.32,0,1,Casual Visitor,Below $100k,Continuing,11/18/19 20:08
201500781,palmer4@google.com,516.9,0,0,0,0,Wine Enthusiast,$100-200k,Continuing,11/18/19 20:26
201501584,cstewart5@bellsouth.net,0,0,295,0,2,Casual Visitor,$200-400k,Continuing,11/18/19 21:08
201502354,davb59@yahoo.com,504.64,0,0,0,0,Wine Enthusiast,$200-400k,Continuing,11/18/19 21:49
201603995,jburns@facebook.com,0,91.16,737.7,0,4,Casual Visitor,$400-800k,Continuing,11/19/19 0:31
201501854,h.rogers@mail.com,0,0,0,514.18,0,High Roller,$400-800k,Continuing,11/19/19 1:07
201600059,reidm@mac.com,1697.89,274.92,4889.44,740.25,10,High Roller,Above $1800k,Continuing,11/19/19 9:12
201603458,m.acosta@google.com,144.44,70.13,338.49,0,4,Casual Visitor,$400-800k,Continuing,11/19/19 13:08
201501437,rhodesa@aol.com,0,0,233.28,0,2,Casual Visitor,$200-400k,Continuing,11/19/19 14:17
201502127,englishm@google.com,418.66,0,0,0,0,Wine Enthusiast,$200-400k,Continuing,11/19/19 16:42
201502142,hmor71@aol.com,0,0,149.28,0,1,Casual Visitor,Below $100k,Continuing,11/19/19 23:05
201603318,tbeck@facebook.com,64.58,0,322.56,0,4,Casual Visitor,$400-800k,Continuing,11/20/19 1:48
201400261,lowery9@google.com,478.17,299.04,852.43,1282.48,10,High Roller,$800-1200k,Continuing,11/20/19 2:05
201400656,a.collins@sbcglobal.net,0,0,361.22,0,3,Casual Visitor,$200-400k,Continuing,11/20/19 2:37
201601501,domm18@googlemail.com,0,0,443.25,0,3,Casual Visitor,$200-400k,Continuing,11/20/19 3:21
201600645,imartin@att.net,0,85.68,0,0,0,Luxury Estate,$400-800k,Continuing,11/20/19 3:30
201500503,jwilson7@charter.net,0,0,26.59,0,3,Casual Visitor,$200-400k,Continuing,11/20/19 4:29
201603075,browns@live.com,0,0,108.9,0,1,Casual Visitor,$100-200k,Continuing,11/20/19 4:33
201601158,helw19@att.net,0,0,108.24,0,1,Casual Visitor,Below $100k,Continuing,11/20/19 5:02
201501321,d.krueger@gmail.com,0,0,350.29,0,1,Wine Enthusiast,$100-200k,Continuing,11/20/19 5:06
201602558,marm26@mail.com,117.67,692.67,269.44,401.04,2,Luxury Estate,Above $1800k,Continuing,11/20/19 6:42
201601639,caser@msn.com,0,0,76.91,0,1,Casual Visitor,$100-200k,Continuing,11/20/19 6:58
201500983,johnson8@hotmail.com,0,0,384.31,0,2,Casual Visitor,$200-400k,Continuing,11/20/19 7:28
201501270,ruizh@verizon.net,0,51.71,391.37,0,4,Casual Visitor,$400-800k,Continuing,11/20/19 16:26
201602417,cchurch@me.com,0,0,192.81,0,1,Wine Enthusiast,$100-200k,Continuing,11/20/19 16:46
201600656,mber62@cox.net,0,0,695.38,0,4,Casual Visitor,$400-800k,Continuing,11/20/19 17:27
201604036,smiller2@sbcglobal.net,0,0,246.41,0,2,Casual Visitor,$100-200k,Continuing,11/20/19 18:23
201400246,roth5@cox.net,0,0,90.59,0,2,Casual Visitor,$200-400k,Continuing,11/20/19 20:22
201603797,garrisonf@me.com,0,0,0,76.98,0,High Roller,$400-800k,Continuing,11/20/19 21:06
201501021,pjuarez@hotmail.com,0,0,132.1,0,1,Casual Visitor,$100-200k,Continuing,11/20/19 23:20
201601853,llor12@gmail.com,63.92,0,0,0,0,Wine Enthusiast,$100-200k,Continuing,11/20/19 23:42
201603668,elong@charter.net,0,0,24,0,1,Casual Visitor,$100-200k,Continuing,11/21/19 0:21
201400144,j.jackson@charter.net,0,70.59,0,0,0,Luxury Estate,$800-1200k,Continuing,11/21/19 1:15
201602182,dhall6@charter.net,0,0,323.95,0,2,Casual Visitor,$100-200k,Continuing,11/21/19 2:05
201601816,bcarr@hotmail.com,0,0,77.75,0,1,Casual Visitor,$100-200k,Continuing,11/21/19 2:51
201600050,millerd@verizon.net,0,0,467.9,0,3,Casual Visitor,$200-400k,Continuing,11/21/19 9:33
201501640,mmontgomery7@live.com,0,0,145.85,0,2,Casual Visitor,$100-200k,Continuing,11/21/19 9:45
201602057,ahenry1@juno.com,0,0,356.8,0,2,Casual Visitor,$200-400k,Continuing,11/21/19 9:50
201500675,sotor@comcast.net,0,0,114.73,0,1,Casual Visitor,$100-200k,Continuing,11/21/19 10:11
201501859,g.obrien@verizon.net,0,0,53.01,0,3,Casual Visitor,$200-400k,Continuing,11/21/19 12:28
201602310,cdixon2@facebook.com,0,0,193.57,0,2,Casual Visitor,$100-200k,Continuing,11/21/19 13:23
201602752,mueller7@verizon.net,0,0,55.47,0,1,Casual Visitor,$100-200k,Continuing,11/21/19 13:23
201602488,k.kennedy@hotmail.com,0,0,275.45,0,3,Casual Visitor,$200-400k,Continuing,11/21/19 14:26
201501645,stej90@msn.com,0,149.42,0,0,0,Luxury Estate,$400-800k,Continuing,11/21/19 14:27
201600220,evar3@live.com,0,684.97,0,0,0,Luxury Estate,$1200-1800k,Continuing,11/21/19 14:48
201602577,jmyers@sbcglobal.net,0,0,344.69,0,2,Casual Visitor,$100-200k,Continuing,11/21/19 16:20
201501652,m.blackwell@msn.com,0,170.69,0,0,0,Luxury Estate,$400-800k,Continuing,11/21/19 17:55
201501267,e.allen@live.com,0,176.21,0,0,0,Luxury Estate,$400-800k,Continuing,11/21/19 18:20
201600128,dudleym@att.net,0,0,40.43,0,2,Casual Visitor,$200-400k,Continuing,11/21/19 19:30
